08022287+0320196 08 02 22.885 +03 20 19.669 0.351 0.365 4.269                                                                                     1  -1.000       1995AJ....110.1838R 0 0
08064841+3645390 08 06 48.403 +36 45 38.675 0.214 0.234 4.289  74.4046 2011AJ....141..166H                -0.168 0.310 2014MNRAS.443.2561G  0.140 0  -0.168 0.310 2014MNRAS.443.2561G 0 0
08065532+4217333 08 06 55.306 +42 17 33.129 0.227 0.246 3.298   8.8070 2011AJ....141..166H  -1.587 0.051  -1.587 0.051 ThisWork             0.578 0  -1.587 0.051 ThisWork            1 0
08081819+5831095 08 08 18.169 +58 31 09.591 0.296 0.312 4.330                                             -0.237 0.290 2014MNRAS.443.2561G  0.186 0  -0.237 0.290 2014MNRAS.443.2561G 0 0
08105362+0358335 08 10 53.624 +03 58 33.540 0.326 0.341 3.739 123.4000 2016ApJ...821...93N   0.092 0.031   0.092 0.031 ThisWork             0.041 0   0.092 0.031 ThisWork            0 0
08111529+3607285 08 11 15.227 +36 07 28.104 0.268 0.286 3.769                                0.028 0.053   0.028 0.053 ThisWork             0.059 0   0.028 0.053 ThisWork            0 0
08134450+7918114 08 13 44.522 +79 18 11.531 0.173 0.195 2.800                               -5.204 0.046  -5.204 0.046 ThisWork             1.494 0  -5.204 0.046 ThisWork            1 0
08173179+2059524 08 17 31.743 +20 59 51.926 0.614 0.620                                                   -0.029 0.280 2014MNRAS.443.2561G        0  -0.029 0.280 2014MNRAS.443.2561G 0 0
08175130+3107455 08 17 51.283 +31 07 46.144 0.572 0.579                2011AJ....141..166H                -0.078 0.100 2014MNRAS.443.2561G        0  -0.078 0.100 2014MNRAS.443.2561G 0 0
08185804+2333522 08 18 58.003 +23 33 51.558 0.083 0.110                                                                                           0  -6.300       2002AJ....124..519R 1 0
08321010+8424309 08 32 10.046 +84 24 30.963 0.252 0.270 4.172                                                                                     1  -1.000       1995AJ....110.1838R 0 0
08332512+1831459 08 33 25.126 +18 31 45.213 0.170 0.192 3.330                                                                                     1  -1.000       1995AJ....110.1838R 0 0
08394802+0856180 08 39 48.023 +08 56 17.929 0.311 0.326                                                                                           1  -1.000       1995AJ....110.1838R 0 0
08444536+1813072 08 44 45.346 +18 13 06.639 0.413 0.424 3.972                                             -0.049 0.310 2014MNRAS.443.2561G  0.108 0  -0.049 0.310 2014MNRAS.443.2561G 0 0
08482967+6109057 08 48 29.666 +61 09 05.809 0.123 0.148 3.516                                                                                     1  -1.000       1995AJ....110.1838R 0 0
08490865+3936263 08 49 08.664 +39 36 26.529 0.141 0.165 2.162                               -0.010 0.041  -0.010 0.041 ThisWork             0.025 0  -0.010 0.041 ThisWork            0 0
08505062+5253462 08 50 50.600 +52 53 46.144 0.215 0.235 2.739   1.7540 2016ApJ...821...93N  -4.287 0.075  -4.287 0.075 ThisWork             1.218 0  -4.287 0.075 ThisWork            1 0
08544636+1230201 08 54 46.306 +12 30 19.563 0.576 0.583                                                    0.379 0.060 2014MNRAS.443.2561G        0   0.379 0.060 2014MNRAS.443.2561G 0 0
08563034+4336037 08 56 30.414 +43 36 03.392 0.132 0.157 3.033                                0.074 0.052   0.074 0.052 ThisWork             0.007 0   0.074 0.052 ThisWork            0 0
08585633+0828259 08 58 56.326 +08 28 25.946 0.353 0.367 3.445                                             -2.383       2002AJ....123.3356G  0.893 0  -2.383       2002AJ....123.3356G 1 1
09002359+2150054 09 00 23.549 +21 50 04.836 0.095 0.121 1.036   0.4390 2016ApJ...821...93N  -5.645 0.074  -5.645 0.074 ThisWork             0.590 0  -5.645 0.074 ThisWork            1 0
09011048+0156350 09 01 10.495 +01 56 35.058 0.309 0.325                                                    0.072       2002AJ....123.3356G        0   0.072       2002AJ....123.3356G 0 0
09050442+0250031 09 05 04.426 +02 50 03.095 0.476 0.485 5.342                                             -0.019 0.240 2014MNRAS.443.2561G  0.139 0  -0.019 0.240 2014MNRAS.443.2561G 0 0
09054296+1836340 09 05 42.970 +18 36 34.190 0.390 0.402                                                   -0.118 0.300 2014MNRAS.443.2561G        0  -0.118 0.300 2014MNRAS.443.2561G 0 0
09061408+1251347 09 06 14.089 +12 51 34.898 0.322 0.337 4.282                                                                                     1  -1.000       1995AJ....110.1838R 0 0
09084605+6635384 09 08 46.024 +66 35 38.490 0.230 0.249 4.737                                                                                     1  -1.000       1995AJ....110.1838R 0 0
09120271+2754242 09 12 02.690 +27 54 23.337 0.638 0.644 4.501                                              0.061 0.250 2014MNRAS.443.2561G  0.131 0   0.061 0.250 2014MNRAS.443.2561G 0 0
09140320+1940060 09 14 03.190 +19 40 05.758 0.468 0.478                                                   -0.108 0.120 2014MNRAS.443.2561G        0  -0.108 0.120 2014MNRAS.443.2561G 0 0
09160520+2919451 09 16 05.203 +29 19 44.685 0.636 0.641 5.517                                              0.081 0.280 2014MNRAS.443.2561G  0.148 0   0.081 0.280 2014MNRAS.443.2561G 0 0
09172729+5601179 09 17 27.323 +56 01 17.889 0.225 0.244 3.260                               -1.137 0.065  -1.137 0.065 ThisWork             0.424 0  -1.137 0.065 ThisWork            1 1
09182152+2718418 09 18 21.516 +27 18 41.689 0.571 0.578                                                    0.396       2002AJ....123.3356G        0   0.396       2002AJ....123.3356G 0 0
09184142+2645526 09 18 41.414 +26 45 52.273 0.122 0.147                                                                                           0  -3.570       1995AJ....110.1838R 1 0
09184624+2645114 09 18 46.240 +26 45 11.226 0.594 0.600                                                    0.130 0.090 2014MNRAS.443.2561G        0   0.130 0.090 2014MNRAS.443.2561G 0 0
09211954+7306387 09 21 19.413 +73 06 38.431 0.099 0.126 3.095                               -0.077 0.038  -0.077 0.038 ThisWork             0.043 0  -0.077 0.038 ThisWork            0 0
09214911+4330284 09 21 49.073 +43 30 28.212 0.308 0.324 3.222  28.7811 2011AJ....141..166H  -2.147 0.061  -2.147 0.061 ThisWork             0.755 0  -2.147 0.061 ThisWork            1 1
09225166+4647008 09 22 51.640 +46 47 00.783 0.566 0.573        16.6135 2011AJ....141..166H                -0.098 0.160 2014MNRAS.443.2561G        0  -0.098 0.160 2014MNRAS.443.2561G 0 0
09291113+2558095 09 29 11.085 +25 58 09.317 0.124 0.149 1.888 109.0000 2016ApJ...821...93N  -0.178 0.066  -0.178 0.066 ThisWork             0.050 0  -0.178 0.066 ThisWork            0 0
09300167+3937240 09 30 01.689 +39 37 23.664 0.422 0.433 4.755  46.0193 2011AJ....141..166H                 0.180 0.270 2014MNRAS.443.2561G  0.022 0   0.180 0.270 2014MNRAS.443.2561G 0 0
09370355+4034389 09 37 03.528 +40 34 38.798 0.226 0.245 3.745                                                                                     1  -1.000       1995AJ....110.1838R 0 0
09450859+7144511 09 45 08.566 +71 44 50.978 0.189 0.211 2.352                                                                                     0 -13.150       2007AJ....133.2825R 1 0
09473481+1256390 09 47 34.808 +12 56 39.139 0.295 0.311 3.941                                                                                     1  -1.000       1995AJ....110.1838R 0 0
09535523+2056460 09 53 55.188 +20 56 46.907 0.137 0.161 3.044   0.6150 2016ApJ...821...93N                                                        0  -4.360       1995AJ....110.1838R 1 0
09554360+3521421 09 55 43.601 +35 21 41.688 0.358 0.372 4.435                                             -1.976 0.280 2014MNRAS.443.2561G  0.969 0  -1.976 0.280 2014MNRAS.443.2561G 1 0
09562699+2239015 09 56 26.958 +22 39 01.222 0.148 0.172 2.942 107.8000 2016ApJ...821...93N   0.005 0.037   0.005 0.037 ThisWork             0.032 0   0.005 0.037 ThisWork            0 0
09575798+1148287 09 57 57.989 +11 48 28.908 0.267 0.284 2.983  84.8100 2016ApJ...821...93N  -0.025 0.058  -0.025 0.058 ThisWork             0.062 0  -0.025 0.058 ThisWork            0 0
09591880+4350256 09 59 18.790 +43 50 25.373 0.300 0.316 3.733   0.7554 2011AJ....141..166H  -7.164 0.060  -7.164 0.060 ThisWork             2.747 0  -7.164 0.060 ThisWork            1 0
09594595+4712114 09 59 45.962 +47 12 11.261 0.248 0.266 3.591 123.9000 2016ApJ...821...93N   0.150 0.035   0.150 0.035 ThisWork             0.009 0   0.150 0.035 ThisWork            0 0
10020580+6945294 10 02 05.796 +69 45 29.258 0.164 0.187 3.281                                             -0.246 0.200 2015A&A...577A.128A  0.122 0  -0.246 0.200 2015A&A...577A.128A 0 0
10024246+1459127 10 02 42.456 +14 59 13.098 0.154 0.178 3.049                                                                                     1  -1.000       1995AJ....110.1838R 0 0
10030191+3433197 10 03 01.900 +34 33 19.336 0.280 0.297 3.442   0.8590 2016ApJ...821...93N  -6.785 0.062  -6.785 0.062 ThisWork             2.400 0  -6.785 0.062 ThisWork            1 0
10033336+0557480 10 03 33.376 +05 57 48.041 0.311 0.327 4.551                                                                                     1  -1.000       1995AJ....110.1838R 0 0
10114392+3518447 10 11 43.942 +35 18 44.300 0.173 0.195 3.934                                                                                     1  -1.000       1995AJ....110.1838R 0 1
10130025+2320504 10 13 00.274 +23 20 50.021 0.446 0.456                                                                                           1   0.000 0.300 2015A&A...577A.128A 0 0
10132098+4647259 10 13 20.955 +46 47 25.948 0.122 0.147 2.017                               -3.161 0.085  -3.161 0.085 ThisWork             0.655 0  -3.161 0.085 ThisWork            1 0
10145315+2123464 10 14 53.128 +21 23 46.085 0.217 0.237 2.923                               -3.846 0.060  -3.846 0.060 ThisWork             1.171 0  -3.846 0.060 ThisWork            1 0
10163470+2751497 10 16 34.679 +27 51 48.844 0.084 0.111 0.708  22.0200 2016ApJ...821...93N -26.847 0.496 -26.847 0.496 ThisWork             1.903 0 -26.847 0.496 ThisWork            1 0
10203779+4917453 10 20 37.756 +49 17 45.289 0.337 0.352 4.832                                                                                     1  -1.000       1995AJ....110.1838R 0 0
10235185+4353332 10 23 51.851 +43 53 33.280 0.161 0.183 1.955  60.7517 2011AJ....141..166H                -4.176 0.500 2015A&A...577A.128A  0.840 0  -4.176 0.500 2015A&A...577A.128A 1 0
10240997+1815533 10 24 09.947 +18 15 53.301 0.080 0.107                                                                                           0  -2.800       2010ApJ...710..924R 1 0
10242017+1157207 10 24 20.178 +11 57 20.658 0.367 0.381                                                    0.061 0.250 2014MNRAS.443.2561G        0   0.061 0.250 2014MNRAS.443.2561G 0 0
10253034+2623184 10 25 30.308 +26 23 17.525 0.456 0.466 3.643  46.1500 2016ApJ...821...93N  -0.056 0.026  -0.056 0.026 ThisWork             0.106 0  -0.056 0.026 ThisWork            0 0
10260265+5027090 10 26 02.623 +50 27 08.538 0.256 0.274 3.649                                                                                     1  -1.000       1995AJ....110.1838R 0 1
10260331+5027220 10 26 03.283 +50 27 21.532 0.248 0.266 3.476                                                                                     1  -1.000       1995AJ....110.1838R 0 1
10302369+3250135 10 30 23.699 +32 50 13.454 0.356 0.369 4.337                                             -0.108 0.210 2014MNRAS.443.2561G  0.138 0  -0.108 0.210 2014MNRAS.443.2561G 0 0
10342590+4618226 10 34 25.867 +46 18 22.598 0.120 0.145 2.441                                                                                     0  -4.930       1995AJ....110.1838R 1 0
10343020+4618090 10 34 30.172 +46 18 08.984 0.313 0.328 4.343  57.6600 2016ApJ...821...93N   0.131 0.047   0.131 0.047 ThisWork             0.029 0   0.131 0.047 ThisWork            0 0
10364812+5055041 10 36 48.149 +50 55 03.821 0.220 0.239 2.993   2.5400 2016ApJ...821...93N  -4.166 0.073  -4.166 0.073 ThisWork             1.295 0  -4.166 0.073 ThisWork            1 0
10372897+3011117 10 37 28.866 +30 11 10.819 0.093 0.120 1.678                               -0.330 0.124  -0.330 0.124 ThisWork             0.064 0  -0.330 0.124 ThisWork            0 0
10382981+4831449 10 38 29.782 +48 31 44.847 0.470 0.480 4.451   3.1724 2011AJ....141..166H  -3.668 0.071  -3.668 0.071 ThisWork             1.739 0  -3.668 0.071 ThisWork            1 0
10445269+3224411 10 44 52.665 +32 24 41.113 0.503 0.512 3.959                                                                                     1  -1.000       1995AJ....110.1838R 0 1
10445504+3224233 10 44 55.044 +32 24 23.374 0.178 0.200 3.085                                                                                     1  -1.000       1995AJ....110.1838R 0 0
10460391+0941513 10 46 03.909 +09 41 51.350 0.309 0.325 3.739                                                                                     1  -1.000       1995AJ....110.1838R 0 0
10483255+1909022 10 48 32.585 +19 09 02.155 0.258 0.276 4.276                                                                                     1  -1.000       1995AJ....110.1838R 0 0
10494146+2538535 10 49 41.449 +25 38 53.409 0.104 0.130                                                                                           0  -6.900       2000AJ....120.1085G 1 0
10503825+5145016 10 50 38.241 +51 45 01.673 0.228 0.247 3.673                               -4.465 0.079  -4.465 0.079 ThisWork             1.701 0  -4.465 0.079 ThisWork            1 0
10512059+3607255 10 51 20.567 +36 07 25.423 0.444 0.454 3.947   3.7788 2011AJ....141..166H  -4.085 0.047  -4.085 0.047 ThisWork             1.704 0  -4.085 0.047 ThisWork            1 0
10520326+0032383 10 52 03.277 +00 32 38.278 0.212 0.232 3.579   1.3040 2016ApJ...821...93N  -7.395 0.035  -7.395 0.035 ThisWork             2.703 0  -7.395 0.035 ThisWork            1 1
10521423+0555098 10 52 14.237 +05 55 09.836 0.130 0.154 2.696   0.6920 2016ApJ...821...93N                -6.893 1.160 2002AJ....123.3356G  1.884 0  -6.893 1.160 2002AJ....123.3356G 1 0
10570380+2217203 10 57 03.777 +22 17 20.104 0.133 0.157 2.006  23.7000 2016ApJ...821...93N -17.599 0.131 -17.599 0.131 ThisWork             3.550 0 -17.599 0.131 ThisWork            1 0
11002381+7252244 11 00 23.772 +72 52 24.082 0.485 0.494 5.248                                             -0.088 0.160 2014MNRAS.443.2561G  0.175 0  -0.088 0.160 2014MNRAS.443.2561G 0 0
11005043+1204108 11 00 50.435 +12 04 10.919 0.149 0.172 2.364   0.2980 2016ApJ...821...93N                                                        0  -3.640       1995AJ....110.1838R 1 0
11030845+1517518 11 03 08.467 +15 17 51.878 0.323 0.338                                                   -2.374 0.510 2014MNRAS.443.2561G        0  -2.374 0.510 2014MNRAS.443.2561G 1 0
11031000+3639085 11 03 09.966 +36 39 08.628 0.322 0.338 3.673   2.0569 2011AJ....141..166H  -6.673 0.059  -6.673 0.059 ThisWork             2.525 0  -6.673 0.059 ThisWork            1 0
11032125+1337571 11 03 21.270 +13 37 56.998 0.287 0.303 3.805  34.4200 2016ApJ...821...93N                -1.718 0.170 2014MNRAS.443.2561G  0.726 0  -1.718 0.170 2014MNRAS.443.2561G 1 0
11035418+2417483 11 03 54.121 +24 17 47.622 0.131 0.155 1.822                               -0.429 0.075  -0.429 0.075 ThisWork             0.096 0  -0.429 0.075 ThisWork            0 0
11084947+3955129 11 08 49.437 +39 55 12.735 0.174 0.196 2.158   0.2220 2016ApJ...821...93N  -4.726 0.078  -4.726 0.078 ThisWork             1.048 0  -4.726 0.078 ThisWork            1 1
11095997+2133231 11 09 59.966 +21 33 22.596 0.249 0.267 3.638  84.7100 2016ApJ...821...93N   0.026 0.072   0.026 0.072 ThisWork             0.055 0   0.026 0.072 ThisWork            0 0
11105149+4757021 11 10 51.491 +47 57 02.191 0.238 0.257 3.402 122.7000 2016ApJ...821...93N   0.130 0.041   0.130 0.041 ThisWork             0.014 0   0.130 0.041 ThisWork            0 0
11151240+1927124 11 15 12.416 +19 27 12.058 0.381 0.394 4.528                                             -0.049 0.230 2014MNRAS.443.2561G  0.120 0  -0.049 0.230 2014MNRAS.443.2561G 0 0
11152658+4105163 11 15 26.593 +41 05 16.412 0.443 0.453        63.1998 2011AJ....141..166H                 0.041 0.130 2014MNRAS.443.2561G        0   0.041 0.130 2014MNRAS.443.2561G 0 0
11224274+3755484 11 22 42.774 +37 55 48.539 0.094 0.120 1.442   0.3580 2016ApJ...821...93N  -5.928 0.118  -5.928 0.118 ThisWork             0.863 0  -5.928 0.118 ThisWork            1 0
11232059+4448387 11 23 20.603 +44 48 38.880 0.375 0.388 5.197  42.2031 2011AJ....141..166H   0.275 0.016   0.275 0.016 ThisWork            -0.032 0   0.275 0.016 ThisWork            0 0
11244560+6733126 11 24 45.639 +67 33 12.395 0.472 0.482                                                    0.001 0.130 2014MNRAS.443.2561G        0   0.001 0.130 2014MNRAS.443.2561G 0 0
11250052+4319393 11 25 00.532 +43 19 39.303 0.185 0.206 3.038   2.7950 2016ApJ...821...93N  -6.638 0.063  -6.638 0.063 ThisWork             2.060 0  -6.638 0.063 ThisWork            1 1
11252961+7815563 11 25 29.464 +78 15 56.694 0.473 0.482 5.494                                              0.075       2002AJ....123.3356G  0.091 0   0.075       2002AJ....123.3356G 0 0
11353198+3855372 11 35 31.881 +38 55 36.928 0.509 0.518 4.081                                                                                     1  -1.000       1995AJ....110.1838R 0 0
11373898+5842427 11 37 38.953 +58 42 42.435 0.499 0.508 4.963                                              0.120 0.400 2014MNRAS.443.2561G  0.065 0   0.120 0.400 2014MNRAS.443.2561G 0 0
11381747+8148318 11 38 17.415 +81 48 31.697 0.437 0.448                                                   -0.267 0.260 2014MNRAS.443.2561G        0  -0.267 0.260 2014MNRAS.443.2561G 0 0
11420176+1446357 11 42 01.735 +14 46 36.106 0.339 0.353                                                   -0.287 0.350 2014MNRAS.443.2561G        0  -0.287 0.350 2014MNRAS.443.2561G 0 0
11432359+2518137 11 43 23.567 +25 18 13.758 0.422 0.433 3.336   1.3260 2016ApJ...821...93N  -5.119 0.061  -5.119 0.061 ThisWork             1.783 0  -5.119 0.061 ThisWork            1 0
11451191+1820587 11 45 11.897 +18 20 58.573 0.331 0.346 3.763                                                                                     1   0.000 0.300 2015A&A...577A.128A 0 0
11470543+7001588 11 47 05.384 +70 01 58.710 0.410 0.421 3.733   5.3700 2016ApJ...821...93N  -5.596 0.067  -5.596 0.067 ThisWork             2.172 0  -5.596 0.067 ThisWork            1 1
11474074+0015201 11 47 40.752 +00 15 20.147 0.341 0.356 3.697  11.6030 2012AcA....62...67K  -5.426 0.071  -4.780       2002AJ....123.3356G  1.843 0  -4.780       2002AJ....123.3356G 1 0
11525791+2428454 11 52 57.904 +24 28 45.401 0.195 0.216 2.998                                                                                     1  -1.000       1995AJ....110.1838R 0 0
11581760+4234292 11 58 17.615 +42 34 28.983 0.239 0.258 3.134                                0.120 0.062   0.120 0.062 ThisWork             0.016 0   0.120 0.062 ThisWork            0 0
11585947+4239395 11 58 59.445 +42 39 39.618 0.633 0.639 5.178                                              0.130 0.220 2014MNRAS.443.2561G  0.111 0   0.130 0.220 2014MNRAS.443.2561G 0 0
12003292+2048513 12 00 32.925 +20 48 51.466 0.090 0.116 0.693                                                                                     0  -2.900       2002AJ....124..519R 1 0
12121136+4849032 12 12 11.379 +48 49 02.978 0.277 0.294 5.757                                                                                     0   0.370       2009ApJ...699..649S 0 0
12121522+7125233 12 12 15.174 +71 25 23.520 0.362 0.376                                                   -0.029 0.240 2014MNRAS.443.2561G        0  -0.029 0.240 2014MNRAS.443.2561G 0 0
12142604+2435264 12 14 26.042 +24 35 26.173 0.433 0.444 5.465                                              0.100 0.080 2014MNRAS.443.2561G  0.070 0   0.100 0.080 2014MNRAS.443.2561G 0 0
12152838+3911145 12 15 28.389 +39 11 14.608 0.572 0.579 5.541                                             -0.029 0.160 2014MNRAS.443.2561G  0.178 0  -0.029 0.160 2014MNRAS.443.2561G 0 0
12184716+2944488 12 18 47.173 +29 44 48.975 0.122 0.147 2.073                                                                                     1  -1.000       1995AJ....110.1838R 0 0
12190600+3150433 12 19 05.957 +31 50 43.423 0.537 0.545                                                   -0.466 0.250 2014MNRAS.443.2561G        0  -0.466 0.250 2014MNRAS.443.2561G 0 0
12214761+6816038 12 21 47.559 +68 16 04.104 0.404 0.416                                                   -0.168 0.240 2014MNRAS.443.2561G        0  -0.168 0.240 2014MNRAS.443.2561G 0 0
12250105+2323175 12 25 01.035 +23 23 17.088 0.106 0.132 2.849 118.9000 2016ApJ...821...93N  -1.068 0.071  -1.068 0.071 ThisWork             0.324 0  -1.068 0.071 ThisWork            1 0
12265737+2700536 12 26 57.368 +27 00 53.650 0.263 0.281 3.190   0.7330 2016ApJ...821...93N                                                        0  -4.140       1995AJ....110.1838R 1 0
12290290+4143497 12 29 02.874 +41 43 49.259 0.472 0.481 4.199  13.5853 2011AJ....141..166H                -3.675 0.260 2014MNRAS.443.2561G  1.644 0  -3.675 0.260 2014MNRAS.443.2561G 1 0
12292712+2259467 12 29 27.130 +22 59 46.649 0.272 0.290 3.709                                                                                     0  -1.420       2009ApJ...699..649S 1 0
12324498+6815453 12 32 44.993 +68 15 45.128 0.771 0.775                                                    0.289 0.140 2014MNRAS.443.2561G        0   0.289 0.140 2014MNRAS.443.2561G 0 0
12334609+6500050 12 33 46.089 +65 00 04.948 0.235 0.254 3.579   0.5860 2016ApJ...821...93N  -6.069 0.118  -6.069 0.118 ThisWork             2.233 0  -6.069 0.118 ThisWork            1 0
12362870+3512007 12 36 28.653 +35 12 00.640 0.174 0.196 3.054 118.0000 2016ApJ...821...93N  -0.230 0.037  -0.230 0.037 ThisWork             0.111 0  -0.230 0.037 ThisWork            0 0
12394353+2530457 12 39 43.532 +25 30 45.799 0.254 0.273 3.402   2.3490 2016ApJ...821...93N  -3.151 0.056  -3.151 0.056 ThisWork             1.133 0  -3.151 0.056 ThisWork            1 0
12412898+1905012 12 41 28.988 +19 05 00.619 0.186 0.208 3.069                               -3.071 0.056  -3.071 0.056 ThisWork             0.986 0  -3.071 0.056 ThisWork            1 0
12413788+4814246 12 41 37.872 +48 14 24.654 0.516 0.524                                                    0.081 0.140 2014MNRAS.443.2561G        0   0.081 0.140 2014MNRAS.443.2561G 0 0
12433607+2506219 12 43 36.061 +25 06 21.938 0.392 0.405 4.236                                             -0.853 0.240 2014MNRAS.443.2561G  0.454 0  -0.853 0.240 2014MNRAS.443.2561G 0 0
12454707+5255186 12 45 47.053 +52 55 18.757 0.255 0.273 3.579                                                                                     0  -3.480       1995AJ....110.1838R 1 0
12465176+3148104 12 46 51.642 +31 48 10.581 0.082 0.109 0.870                                                                                     0  -0.600       2002AJ....124..519R 0 0
12493419+0928309 12 49 34.206 +09 28 30.836 0.329 0.344                                                                                           0  -1.110       1995AJ....110.1838R 1 0
12503457+2655230 12 50 34.573 +26 55 23.007 0.315 0.331 3.897                                                                                     1  -1.000       1995AJ....110.1838R 0 0
12512393+2206149 12 51 23.925 +22 06 14.900 0.636 0.642 4.608                                                                                     1  -1.000       1995AJ....110.1838R 0 1
12512880+2207054 12 51 28.793 +22 07 05.434 0.249 0.267 4.218                                                                                     1  -1.000       1995AJ....110.1838R 0 0
12531240+4034038 12 53 12.434 +40 34 02.702 0.091 0.117                                                                                           0  -6.100       2002AJ....124..519R 1 0
12534836+5411109 12 53 48.352 +54 11 10.815 0.162 0.185 2.432  82.2900 2016ApJ...821...93N  -0.788 0.074  -0.788 0.074 ThisWork             0.222 0  -0.788 0.074 ThisWork            0 0
12543209+4459351 12 54 32.107 +44 59 35.215 0.112 0.138 2.604                               -0.117 0.070  -0.117 0.070 ThisWork             0.050 0  -0.117 0.070 ThisWork            0 1
12545079+1159143 12 54 50.795 +11 59 14.516 0.130 0.154 2.170                               -0.163 0.047  -0.163 0.047 ThisWork             0.056 0  -0.163 0.047 ThisWork            0 0
12592403+0743551 12 59 24.041 +07 43 55.023 0.142 0.166 2.327                               -0.786 0.049  -0.786 0.049 ThisWork             0.207 0  -0.786 0.049 ThisWork            0 0
13024751+4131098 13 02 47.431 +41 31 09.586 0.372 0.386 4.435                                                                                     1   0.000 0.300 2015A&A...577A.128A 0 0
13065025+3050549 13 06 50.274 +30 50 54.003 0.172 0.194 2.314 104.7000 2016ApJ...821...93N  -0.128 0.052  -0.128 0.052 ThisWork             0.060 0  -0.128 0.052 ThisWork            0 0
13085059+1622039 13 08 50.526 +16 22 03.667 0.469 0.479 4.873                                                                                     1  -1.000       1995AJ....110.1838R 0 0
13101268+4745190 13 10 12.633 +47 45 18.416 0.166 0.188 2.609  28.8000 2016ApJ...821...93N  -5.658 0.056  -5.658 0.056 ThisWork             1.509 0  -5.658 0.056 ThisWork            1 0
13112163+2832419 13 11 21.622 +28 32 41.745 0.107 0.133 2.586                                                                                     1  -1.000       1995AJ....110.1838R 0 0
13113921+8032219 13 11 39.210 +80 32 21.900 0.077 0.104                                                                                           0  -3.000       2000AJ....120.1085G 1 0
13115179+2520507 13 11 51.792 +25 20 50.725 0.248 0.266 2.424                                                                                     1  -1.000       1995AJ....110.1838R 0 0
13130478+2011265 13 13 04.768 +20 11 26.686 0.377 0.390 4.182                                             -0.257 0.200 2014MNRAS.443.2561G  0.197 0  -0.257 0.200 2014MNRAS.443.2561G 0 0
13140583+0353587 13 14 05.836 +03 53 58.795 0.265 0.283 4.410                                                                                     1  -1.000       1995AJ....110.1838R 0 0
13165306+2310069 13 16 53.062 +23 10 06.887 0.661 0.667 5.569                                             -0.039 0.180 2014MNRAS.443.2561G  0.232 0  -0.039 0.180 2014MNRAS.443.2561G 0 0
13180180+0214011 13 18 01.817 +02 14 01.233 0.392 0.404 4.010                                             -0.000       2002AJ....123.3356G  0.087 0  -0.000       2002AJ....123.3356G 0 0
13213523+0345551 13 21 35.246 +03 45 55.104 0.418 0.429                                                    0.110 0.180 2014MNRAS.443.2561G        0   0.110 0.180 2014MNRAS.443.2561G 0 0
13314666+2916368 13 31 46.615 +29 16 36.778 0.560 0.567 3.270   0.1084 1999IBVS.4714....1R                -8.996       2002AJ....123.3356G  3.035 0  -8.996       2002AJ....123.3356G 1 1
13315057+2323203 13 31 50.589 +23 23 20.594 0.391 0.403 4.745                                             -0.367 0.290 2014MNRAS.443.2561G  0.277 0  -0.367 0.290 2014MNRAS.443.2561G 0 0
13323908+3059065 13 32 39.089 +30 59 06.563 0.257 0.275 3.064                               -4.652 0.049  -4.652 0.049 ThisWork             1.480 0  -4.652 0.049 ThisWork            1 1
13344934+2011387 13 34 49.352 +20 11 38.650 0.466 0.475 3.972                                                                                     1  -1.000       1995AJ....110.1838R 0 0
13365521+2258011 13 36 55.228 +22 58 01.041 0.337 0.352 4.723                                              0.031 0.170 2014MNRAS.443.2561G  0.082 0   0.031 0.170 2014MNRAS.443.2561G 0 0
13374043+4807542 13 37 40.428 +48 07 54.194 0.191 0.212 3.811   0.5575 2011AJ....141..166H  -3.960 0.048  -3.960 0.048 ThisWork             1.564 0  -3.960 0.048 ThisWork            1 1
13383704+2549495 13 38 37.055 +25 49 49.538 0.476 0.485 4.484                                              0.011 0.100 2014MNRAS.443.2561G  0.104 0   0.011 0.100 2014MNRAS.443.2561G 0 0
13413189+1449267 13 41 31.885 +14 49 26.893 0.469 0.479                                                    0.021 0.220 2014MNRAS.443.2561G        0   0.021 0.220 2014MNRAS.443.2561G 0 0
13430127+0904235 13 43 01.280 +09 04 23.682 0.341 0.355 4.231                                                                                     1  -1.000       1995AJ....110.1838R 0 0
13483501+5620080 13 48 35.044 +56 20 07.808 0.689 0.694                                                    0.210 0.190 2014MNRAS.443.2561G        0   0.210 0.190 2014MNRAS.443.2561G 0 0
13484861+0406022 13 48 48.616 +04 06 02.372 0.168 0.191 3.336                                                                                     0  -5.810       1995AJ....110.1838R 1 0
13490104+0247281 13 49 01.006 +02 47 28.603 0.492 0.502                                                   -0.049 0.200 2014MNRAS.443.2561G        0  -0.049 0.200 2014MNRAS.443.2561G 0 0
13505181+3644168 13 50 51.756 +36 44 16.994 0.230 0.249 3.649  72.1768 2011AJ....141..166H  -0.073 0.028  -0.073 0.028 ThisWork             0.088 0  -0.073 0.028 ThisWork            0 0
13523620+1425209 13 52 36.208 +14 25 20.564 0.526 0.534                                                    0.131       2002AJ....123.3356G        0   0.131       2002AJ....123.3356G 0 1
13525060+6649064 13 52 50.551 +66 49 06.017 0.116 0.141 2.331 138.8000 2016ApJ...821...93N  -0.105 0.060  -0.105 0.060 ThisWork             0.043 0  -0.105 0.060 ThisWork            0 0
13525559+5636202 13 52 55.611 +56 36 19.728 0.609 0.615 5.945                                              0.081 0.160 2014MNRAS.443.2561G  0.144 0   0.081 0.160 2014MNRAS.443.2561G 0 0
